tsne,tsne,sammon,sammon,isomap,isomap,lle,lle,y
11.759055,-5.7788715,-1164.1857817059965,1564.0806308475999,-666.5751387897039,-1761.7154005805357,0.0007830555049022035,0.0011404424868259324,5
13.149255,16.710987,236.70114770134782,-331.9620602401839,105.5204676142773,-681.9632408418411,0.004981542895921477,0.015339810228280577,9
19.944822,33.351807,1627.4830106065608,701.57371297571,2034.1374017373005,-3119.166352285131,0.0015272836460075716,0.004351950140607585,3
32.69,33.758625,1209.1534341411548,406.43309994958184,2509.932406903401,-1431.7021852142761,0.004691237742200375,0.0036185569476141406,3
68.41469,11.561913,481.8154790649207,-2615.401149515243,5427.085820395529,2519.7365745391685,0.02129308407507175,-0.008054169055884687,0
-46.69272,-42.58756,-1751.9970985376663,-1188.1513146011487,-3360.4876482532177,2974.360166013284,-0.01603364448481076,0.00812733532931469,7
-45.28185,3.7488873,-594.8939996201519,951.5951346631679,-2624.4348799040235,-2021.1930804910205,-0.012449047665942122,-0.010085064898698162,4
-19.96509,-19.990137,-1599.8252672799365,-434.27463281335145,-4030.074211774787,2521.115189227553,-0.01412517988455032,0.006506864310821979,9
-4.0246882,32.351646,-1455.2100776940674,1313.9849607901508,-1475.939591202973,-1784.647111170287,-0.004914373564480492,-0.004800034653048086,8
67.353966,0.23199202,53.14710855840468,-2614.303069758176,5088.939538779969,3296.2188473600772,0.020989322128276602,-0.007830394532902792,0
-29.32291,-19.885803,-1069.1779737347897,241.93009612113866,-3637.2409370658233,39.63701084728283,-0.015687031685577998,0.003201832924178669,9
4.2128716,-42.56682,-1586.188196772714,-1433.1033478667584,-2111.773285205369,4399.862565045534,-0.0116667762596466,0.008197183635142984,4
-51.66152,13.569155,47.216790662640264,1653.0115146732257,-1700.9015552402063,-3301.559509121788,-0.016772222534796502,-0.04612484038565018,1
15.1088705,-51.756405,-2149.1656672918675,-1398.2499182643521,-2343.339271405435,3705.9205325904454,-0.00815038316903289,0.005091959880235518,4
-59.960045,8.284372,-658.179643427117,1086.4935057876994,-2559.6069341432185,-2128.431878384142,-0.015428490377017871,-0.026662208545553217,4
41.63846,-16.271101,1387.5899163953911,-362.19104034687865,3357.06472862135,-63.74065831301033,0.022438018826453198,-0.007012236703331265,6
63.780045,14.595503,1684.074279432202,-1917.027886621849,4984.501145607016,2090.0586703884755,0.02148065325915483,-0.008245935663351299,0
-7.0869837,-48.288395,-64.39757694541514,-1791.0281736855434,-1021.4290001161424,4790.563916066851,-0.011708669616875778,0.005521209016386437,4
4.1570287,-6.9036074,-477.3879749755752,1763.967447262531,-1067.8463740342256,-1113.1966717028868,0.0016591653080441527,0.0018815171611884526,5
44.048317,-16.501375,1499.0608095327336,-619.8394270342214,3634.1294548789874,-569.0356515175209,0.02315292002925141,-0.007901406542758392,6
-34.36977,10.32584,-129.90381277753906,1194.8846699837372,-1808.1869040079177,-2837.9698294275154,-0.0034463791907229434,-0.009545322870077635,1
72.581535,-1.1143173,-1714.2686139488555,1815.7443903053586,1843.803259024083,1464.8761453344307,0.018519061593317912,-0.006783283554417726,0
52.32579,11.389412,1328.3804926840767,-1693.672293634139,5570.261653774515,889.6642668607648,0.019008430792680896,-0.0067668589576500415,0
-14.007426,14.427606,1071.1064842418982,295.7191707965524,-788.6290042719787,-2228.291898730198,0.010611089383500614,0.029569800028816002,1
-52.97219,-27.095064,-1544.010847979906,626.7870502004282,-3526.8863321060103,25.876467890822614,-0.017414825163936495,0.0011208031964684306,7
-18.092333,2.1007824,-133.32164111027248,709.771351458156,-1044.785291807214,-1803.512880374747,0.012641416715746518,0.034392641297765016,1
46.37884,-23.686106,1032.4290212561416,-238.68176044414747,2952.5073986505176,196.56524729261713,0.02363469602050075,-0.007836593410712906,6
17.543442,26.168596,1341.748968810983,203.77447026444773,865.3923444761908,-818.908743842283,0.0016103163813632351,0.005736511024077506,3
56.24124,17.01513,1602.8716870564524,-1131.9028258365759,5245.598424458557,-434.6528731227639,0.021147196763673468,-0.008101185209353698,0
-37.312443,27.924042,1036.2619342132543,1699.5119592875449,546.4128998646851,-2703.9686849015607,-0.00036615602232357845,-0.001298428251125488,2
-41.83215,13.826202,44.53688349508493,1607.1670652755877,-1679.0588356665914,-3218.826070710291,-0.010344550320559552,-0.028559998615828797,1
-45.67649,10.395423,-245.5136910412049,1451.7959790184846,-1589.1751319828388,-3260.1996499904085,-0.009623181130141361,-0.02593394536156401,1
-44.79104,-14.069764,-1497.1012762276725,1005.0075904615485,-3712.4765213410274,-1251.4231823484254,-0.017544272304978917,-0.001379670258787187,7
39.103073,9.635324,1341.6927639693565,-773.9928672190241,4586.142507733394,310.13350492888895,0.014619694119688517,-0.0037571220079633512,9
54.933437,17.04727,1436.3405353938026,-1320.239186699235,4873.340211588223,-569.3696651047546,0.020286831959731164,-0.007762541762531961,0
-24.025349,47.228333,1439.1973493398589,1950.9489926077829,1731.6468939668264,-1653.8667434956853,0.0035840932352532973,-0.003368145413501831,2
46.49853,-25.04105,1087.729017854672,-884.1926103748989,3923.7595876486594,1181.2923981248075,0.02424736745474289,-0.0080136534025916,6
-39.308983,-40.592327,-1500.3097617545823,-432.25579319563593,-2224.287295343724,2317.0406049694093,-0.015038497279361563,0.009262993183524039,7
-0.9993142,37.650402,931.7719681604974,1242.2135709237114,-97.02538366952855,-3694.9198364379668,-0.002842750215570192,-0.002708294734398694,8
31.136675,24.151531,-1943.6991316566143,1150.5641042208515,292.15111371779915,641.2086814700972,0.0019460662102823234,0.00562920348649032,3
-29.238377,-23.233192,-1542.4747326169954,-96.20986780424107,-3802.7584221527045,1044.1345966361798,-0.015770553791044764,0.004714868396068005,9
66.441284,1.5916469,422.4022200097242,-2297.0078897636226,4837.83659862199,2879.977117288358,0.02045727443024109,-0.007527283309861569,0
-19.981224,-43.87238,-1659.8477342750232,-666.3994101314677,-2705.874959049464,2355.288530046554,-0.014062831179050338,0.002950572593175479,4
41.785954,-28.343992,1008.0226152040543,-1300.4376276697224,3206.7279262475327,1562.3960290275038,0.024142567184063643,-0.007807385797051094,6
-53.681587,-33.863487,-1995.5011791670054,8.726844694601315,-4089.5167479497686,1015.4994848186366,-0.017067779420102416,0.004200236114725787,7
6.856193,-40.05289,-392.01326068110166,-718.6089616649051,-45.294332141067855,3099.252861134256,-0.011634301405576374,0.007990560162796354,4
46.96288,-23.914703,1214.2367316786815,-481.89655930778747,3761.8250019928764,736.3745915397852,0.023394036336070588,-0.007666364784055447,6
-5.021789,30.24874,-803.7564440935282,1195.6776850691342,-1677.949116874811,-2109.8836609256464,-0.005753547301124219,-0.004649544348787823,8
53.338047,12.370664,1344.3827805730054,-1463.8438405664156,5145.123080562851,-111.38336620588171,0.0202076154886051,-0.007487138207992245,0
-36.338917,-36.358227,-1177.8529264513534,250.05007013467667,-3459.5044890777012,452.37629221320697,-0.0143966751644737,0.008212843158910226,7
-4.159468,36.759647,664.6679273559238,1400.6018919589333,-982.1812556768832,-3210.4490132428255,-0.004823777948300205,-0.005048058258274919,8
17.865112,26.808004,896.296746487739,506.3462148218081,829.274670481286,-1029.799263676727,0.001328447116441285,0.005360710095095029,3
-44.053276,6.157119,-329.5293775802234,1155.083333683693,-1369.073309077364,-2001.6009013709831,-0.01165637163256422,-0.031000346604785907,1
23.973124,-14.338391,-772.2782488601116,331.76473755435524,-806.881254472286,1590.5236869203384,0.005633819817344153,0.0066202428043998975,5
-50.928078,-44.47864,-1719.4506813022574,-716.0051781614868,-3639.225055266914,3110.7082653087186,-0.016043018386281884,0.005841206774617159,7
-16.503975,2.6311243,69.1311287854546,677.8869746480402,-832.8293151570252,-1511.7032263357248,0.013756013160282039,0.037847997856800576,1
-45.05946,-35.339764,-1475.3578531329883,-45.16074840179661,-3692.935329731862,683.0054023277534,-0.017349352829198375,0.005834473420113497,7
-8.313091,6.2016263,26.68971617418476,237.36862287715329,-468.35336249897415,-174.5958668978215,0.016495236290856356,0.04651198860315262,1
-41.044167,15.324925,233.68326681122417,1592.9518548360377,-1320.2834434265098,-3122.516447106735,-0.009370520306815823,-0.02609176292819768,1
34.019176,-20.681105,1066.7820217113926,-891.9637043813563,2242.9365671390165,1638.73926536414,0.020105331349245734,-0.0053461787560144525,6
18.723497,45.120506,1673.3372339385821,851.2175057825508,1894.0119678278406,-3301.7125715879324,0.0018015634727269107,0.003706318440584356,3
72.76026,-0.66893667,2394.6147357202567,-415.29571861723554,2988.703035392074,1980.1601174338684,0.019672372706520606,-0.007273055445849176,0
-22.706247,27.197199,-1743.239111410691,897.7604413188099,-1464.6760958402233,-41.7086069888959,0.0024092588424198683,0.007806644848596546,2
5.5943117,-37.284184,-522.011748517188,-1311.6646612992565,-1124.2107037525732,2843.768615451531,-0.011446687139199002,0.008655811937253795,9
9.739399,44.787376,2416.6817112333106,-936.0997293710907,746.6376597281497,-416.8250165880945,-0.000986665807493986,0.003286166865820957,3
-22.505564,7.631447,-97.92192415062115,755.4427186739666,-1104.1715404091465,-1258.9607635455857,0.00932602177167445,0.026931076378727065,1
-46.74604,17.633696,286.5430275148285,1743.7494983963088,-1475.4377396934983,-3903.738445451175,-0.014077197014035554,-0.0392187041507024,1
73.94289,9.339967,193.18518435931597,-2553.04451646709,5014.192587489223,3514.193531851934,0.021587809327377677,-0.008235863271207703,0
-20.410564,-39.157898,-1120.4026635472646,-436.23778473715964,-3247.3206792117608,1927.431049525409,-0.013981516214687706,0.003649152959845315,4
-8.866683,-27.384602,-845.9789347162023,-889.9090335465828,-2036.0853209237353,3134.0760336120447,-0.013414416641791263,0.007841370497222217,9
-25.429935,33.110413,2300.3470509109243,664.7779223783216,1137.7988320246018,-2868.535055827589,-0.00038886846359396585,-0.0010708814101621912,2
58.3261,7.49659,783.7823727951751,-1440.9030890711824,5415.82971624647,2462.2224883226027,0.020806405842817836,-0.007664808693356229,0
65.71456,20.041842,-1455.3094097043834,-2052.4884279914054,4556.109936800972,1726.8981336579586,0.021737048917078932,-0.008481846018656855,0
-58.359962,-16.79379,1697.4618454154293,-1565.550455838981,-2115.2260878962597,786.8328617946412,-0.009028186095954644,0.003336889652395765,2
70.823074,4.1469226,2006.1985725017025,-2099.884493562223,5980.663859024079,2534.365596311462,0.02068323189980306,-0.007764831997643955,0
-35.27588,39.251484,752.8911903700816,1809.7575521246524,-193.60507747014123,-3553.8976585144515,-0.0031621058645913214,-0.007668327462965206,2
-53.244293,-25.657804,-1997.5295941699155,181.427192663265,-3365.7006796972832,212.47593620620273,-0.01879205613310535,0.0038605795445883877,7
-29.109976,7.3281794,-173.56475272762168,804.3177497025845,-1373.6309703635523,-1468.863362075472,0.005019146405435644,0.013768978134859897,1
-9.358316,29.643896,956.2472421215886,965.1535188316135,391.2667277991955,-3332.134806358904,-0.00034792825881895136,-0.005815704541000249,8
33.820236,-17.285185,1232.2240985202159,-936.2934649775029,2562.5520692348164,1533.3032269469447,0.019134652923765524,-0.005207390981478731,6
-24.20337,-35.914085,-1571.964035128894,981.3224585677161,-3591.433625507137,577.7853597120874,-0.01407237254630956,0.0016655667160311773,4
-22.26472,12.434633,354.75701473946566,1050.957736150176,-1516.8889766173404,-1933.627057699848,0.008341879384622355,0.023739010447056303,1
44.093784,-14.587941,1406.537019263749,324.22890771410187,2339.2555460596836,-166.88430277101324,0.022017090548244526,-0.007561086332744285,6
18.369831,30.257994,906.8806516143721,613.0930281244467,333.3830017761869,-2153.915991808864,0.0015771459555385323,0.00587411942704153,3
-22.464985,-38.261208,-1672.877973807351,213.8427317766832,-3100.9357770579522,18.65494958479714,-0.01483858450579714,0.0007250091846674137,4
-15.4242325,13.153458,463.69631331705517,446.80833638017225,-444.59147610775614,-2253.989101564875,0.013072873625668752,0.03711901865144317,5
-13.429603,-17.24556,-843.5619656897106,406.7787823833132,-2943.6564375998814,244.1592457343379,-0.013836969351269686,0.006557459435406301,9
-3.8657663,7.349912,-1981.478569213414,845.7518931955332,-372.93341156646136,1312.4831585097593,0.004492601904292803,0.022787684893820166,1
19.310022,45.34975,1459.388016850357,1397.699959932525,1256.642161176603,-3994.9304395745376,0.0010738886988266964,0.003254703131238095,3
24.239641,24.181456,1150.638558643396,630.4671635982086,981.6397657311481,-532.9395526848909,0.0008440149249079966,0.005121033420857193,3
-13.809829,31.816189,10.637478345302137,1819.7792371211508,-2575.3378728440957,-3329.952413005075,-0.007846814373845969,-0.00876939990586073,8
27.172676,13.044569,1692.9367968198926,-461.3440636834963,4685.247035907106,-1094.3718664601918,0.011550202908808947,-0.0005262336092894635,5
-19.143412,-34.145348,-1321.9430695221808,64.72146588393821,-3746.4568555011115,500.9028810765961,-0.014154578034571576,0.001409633377013636,4
-37.43602,-1.7801932,-686.4519790499205,682.7492388935091,-2491.2405532102352,-854.2968858361701,-0.011016101236256848,0.004078087933223729,7
-44.73346,-13.774841,-1208.272704781104,1307.7779830453242,-3370.204995729311,-1742.0990672267922,-0.017143008136190817,-0.007255520346826927,7
-11.814496,-33.613953,-816.2910837931211,-422.77333863820746,-3401.347245077914,1556.0170272330267,-0.012630413574895574,0.005655771490224363,4
-23.900957,32.320274,439.0740352564807,1723.2393266374727,-2035.8013621065186,-901.1249560223472,-0.003869912689476899,-0.0010466330385973971,2
10.006022,18.559475,-381.79694289197556,898.2771301495305,-1143.885348552485,-1490.0735492476147,-0.0013187090428227713,0.0022319414040818655,8
5.9035525,-6.6281104,-52.55374702198616,1475.9651931926599,-672.0214454663846,-1075.9808167694248,0.0013554101267759318,0.001625825543836543,5
-10.044113,36.915497,1129.774946257226,1490.1222865601044,-525.1268423888811,-3582.5556850927214,-0.004890657996731401,-0.007585045823017182,8
38.870422,-19.666836,943.4818744163903,-364.8442380788,1797.7069426780972,-14.295642332049008,0.023350603443488768,-0.006795221148773626,6
-14.383424,-25.416756,-379.0874051860074,-2.130461451338211,-2275.198031801525,-209.9677705510519,-0.01164871793642269,0.003137800274482568,7
24.52723,29.904318,2088.0680673541556,876.1965817818503,2727.9623320734945,-1171.0069295613698,0.0015904138085755097,0.003631801806592867,3
-22.999876,10.300809,230.52532895391295,-856.2587382758884,-2574.7442291295365,-847.9467584064143,-0.00274061140680205,0.010182681538270877,4
42.669823,-23.127752,1014.7447201764295,-1013.5529265597946,2674.020133121778,1434.4421758744784,0.023964890399870938,-0.007767287850517827,6
-30.058355,9.902432,159.31680747308891,1029.6211712349675,-1529.2492945051267,-2016.3623215262712,0.003599073129986506,0.009524007217782033,1
-28.210754,-14.684477,-667.1604129858903,431.7217633551462,-3153.536836412178,-669.0100920614751,-0.014579495180577705,0.0015884995942291094,9
-41.98819,-44.64222,-1208.409735725405,-964.185137660434,-3339.986381654422,3873.9323017099377,-0.013605159848518445,0.008139891500926947,9
46.841328,-22.492817,1214.4645642075839,-661.9140972858897,3104.0146036278334,526.1199562798045,0.023983567305070057,-0.008142165555059177,6
72.989174,12.849218,84.33215408566794,-2123.123120744468,5209.563389114499,2836.4492788928924,0.021913267047604594,-0.00845214855367199,0
18.817358,45.61714,1667.1969605401384,993.6158970652584,1237.589336446046,-2920.940716254666,0.0014776971633639088,0.0032919054822685666,3
14.316963,-46.49235,-768.7238304539019,-1504.21248196346,-624.5531139687718,3496.7036050440124,-0.007673094757764809,0.006285142115786912,7
-24.282534,33.51339,-1395.7104397660225,1503.5375779098738,-1331.5279535796915,-1738.1898279560585,-0.0026458672504887297,-0.0007518072821797864,2
-1.1502904,13.205559,69.23690668156132,-227.39586901293617,-1183.6529814290461,252.75155560221143,0.0017346560809181606,0.01095133194357605,8
1.448263,50.68425,2102.944608228763,915.8718454429774,1498.7286316673187,-5051.158319937438,-0.0013962371804944345,-0.0032893712816314496,2
-3.857318,-27.510574,-729.2625018053421,-572.3019076358346,-2219.856966255608,2224.773934380712,-0.012758808199562877,0.00854573254505607,9
-60.142487,7.9224157,-1172.165408812487,1046.2274838052156,-2841.907763780074,-1339.5835155490854,-0.014476473835382359,-0.016217842566627047,4
10.848015,-48.996143,-1142.6784956401825,-2141.4424202706314,-1704.5307404228638,5029.060533773938,-0.010479610162149353,0.007368696526937657,4
43.209908,-17.543694,1556.239442548724,-547.27075947617,3081.314317078237,151.37982389356497,0.023700957715420558,-0.007700085751231964,6
-16.626629,-34.099895,-921.1155852778336,-8.446411071370845,-3499.3596011863087,582.1913980364549,-0.013493529538518605,0.0035712693453015514,4
-28.214945,-23.271338,-1349.7033683826214,-254.96393201474967,-3322.694426187624,733.7792443835896,-0.015564197450258884,0.004184172499731476,9
-41.319195,-9.473004,-1001.4793830486174,1639.7554313992443,-3610.2101831787722,-1841.0208034604848,-0.010603594338017223,-0.001897278139227287,7
52.74937,12.292121,1569.9401915094052,-1090.180982226549,5126.586659695619,-405.3407741864306,0.019837211901308525,-0.007270571397275861,0
-1.8947248,-28.58519,-908.0883248375609,-814.2411081374099,-1866.1336712779314,3386.5768833988163,-0.012862847877096004,0.008721231034045682,9
-24.445099,33.549084,1881.2678953504073,617.9651658878175,-422.87783452050996,-1961.2646447421755,-0.0013708986252306634,-0.0013018560273590596,2
-41.97506,-44.60102,-1498.776113031328,-865.3880373231302,-3956.7660830313434,3507.2350589722855,-0.013888164940146712,0.007484712431989289,9
3.7876127,-5.872861,-636.9723876904295,1396.0969764811184,-646.9433361551335,-1324.1711740394378,0.0019509831835461317,0.0017670416235459527,5
-24.937841,7.48301,-142.7303341915419,901.8542570696549,-1528.6084986637288,-1154.6227786455777,0.006413053497729303,0.01857469183336808,1
5.7793226,-4.365486,-807.7893981508241,1537.1163363329488,-517.5142221063114,-1514.1091783558575,0.0017432556900652328,0.0015641160745105906,5
-0.5797005,-26.858479,-547.2591837984712,-341.11099998184363,-2288.4401487506566,2379.107082350451,-0.01147374539189211,0.010331751493596967,9
-42.739826,9.906157,-273.36642255282237,1544.4934355913115,-2186.1155195292677,-3038.97522337408,-0.009228317722317598,-0.024937402296453862,1
-18.669569,53.54932,-1796.2787376975389,-836.8088325552476,4040.8002956992573,-835.7204557131101,0.01065541853196295,-0.005619935924252869,2
11.91798,47.58293,2116.066874218079,-177.87613185793825,1365.7772504275365,-489.4873915196277,-0.0008496027882889061,0.0025630324453754807,3
-27.336266,19.97525,-249.83586450160786,878.6436016406706,-1674.3837612079367,-2091.959400608128,0.0016055386441212762,0.01088363275485941,2
11.582147,48.719704,-2218.061658130746,125.90005183671872,-731.2209103920437,-240.370888009929,-0.007422701101588813,0.0031569725202837645,3
28.367046,16.715076,1644.0476217003493,-539.0471643884413,3395.7742087143106,-303.1586450321959,0.006972043796472698,0.0018603659974823178,5
-21.914856,-22.210745,-1396.0270567719583,-280.899418697926,-3696.910784697752,1114.1944095058548,-0.015103100456856061,0.005349097709091326,9
-10.167801,7.7210045,131.63678297134715,548.1946091289359,-856.6229682065002,-650.9529902577219,0.01529244606213058,0.0430346459161328,1
-53.200146,-34.078754,-2078.382793152981,-325.7181038940084,-3944.7045268671745,1409.2357920301124,-0.01719767746737595,0.00518306746380292,7
29.182247,-28.55794,970.9704505503938,-605.0010570467621,1925.334163304232,1428.787537550429,0.021827094921007737,-0.0061616548789680484,6
-26.820328,33.17556,1978.0384262808961,1566.494103477768,2373.2734567080092,-4406.1221741923755,0.0014277204294622615,-0.0006453789187943001,2
2.4965663,19.1425,-1589.930154047054,815.1775894921717,-1173.710345367297,374.97763949036454,-0.005058804302187712,0.002621252781599394,8
-24.378624,32.193184,1965.055419496593,807.1666654078311,-1173.1721891185596,-1800.2813404852589,-0.0011539505131828,0.0013037779497692397,2
-37.63868,37.336143,2076.6512768990456,426.8515577233161,253.1995396481259,-1747.0059288042305,0.005542049465636354,-0.002445779949985496,2
5.683152,-6.611974,337.08165642877077,1026.2151962561877,-762.4296354060289,-1189.5160093438549,0.0014622201727173358,0.0016316595367795658,5
58.992992,9.217096,1015.7735763874887,-1646.5131066769354,5485.764801201976,2084.4192678525046,0.020695364718051112,-0.007647958586718985,0
-53.695065,-33.763355,-2111.278211928612,-172.22150999879113,-3856.2023638543515,1767.0445107672376,-0.016745419197428137,0.00459360168812177,7
-1.2212728,-40.533806,-1013.9063984386557,-1577.84108589989,-822.5717642778062,4127.383583781545,-0.012136252056026328,0.00799369905057765,4
-33.145737,-17.48261,-1051.3259193299416,499.4693405750281,-1970.6937758940694,-821.364493138734,-0.013789626236565702,0.0027730068851832454,9
-38.500786,-50.005455,-1536.394071130983,-1670.7451444348546,-1919.353832727919,4968.578883828914,-0.012552278030822766,0.008565424289660513,7
-7.927117,39.469254,505.36588520104397,1512.3317261965876,-460.93492776925825,-4369.496521188815,-0.005193735879058375,-0.009295164934941053,8
22.80253,24.969471,1580.871146218453,1258.2009976452257,793.5426522612322,-2065.461935226373,0.0010302540486336095,0.004027105903961501,3
-23.500902,32.41883,-340.537495271529,-1249.7244974323376,-1610.427911347749,-428.5565551402732,-0.002982879491586861,-0.0010545774776337048,2
-9.5939045,9.433346,329.2741348344908,438.38152908001535,-1023.8855299248851,-736.5308516599183,0.014898121059539372,0.042064266545015945,1
-54.451725,10.358479,-295.68404120049206,1657.7354166566956,-2151.568201991047,-3032.491004506689,-0.017287969637134012,-0.046939528513746887,1
-6.522178,37.818943,-521.5308901166972,1398.5589907283866,-646.7270627640154,-4502.568322820525,-0.0037873352757505085,-0.005120750941395191,8
11.613568,48.346897,-1825.4631107834505,924.3516312769146,-241.69283615091223,-1335.9522901613013,-0.004267802808889938,0.0028815789956797154,3
